index,Total Line Failures,Maximum failed line capacity,Load shed from previous step,Difference in Load Shed,Load,Steady State,Capacity of Failed Ones,Capacity of Failed Ones 2,Failed Line Index,Capacity of Failed One,Time of Failure Event,Accumulation of Failed Capacities,Demand-Loadshed Difference,Generation,Region 0 Failures,Region 1 Failures,Region 2 Failures,Region 3 Failures,Region 4 Failures,Region 5 Failures,Region 0 Topological Factor,Region 1 Topological Factor,Region 2 Topological Factor,Region 3 Topological Factor,Region 4 Topological Factor,Region 5 Topological Factor,Mean of T,Variance of T,Region of Failure
187,4,100,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,300.0,8626.0,300,841.8900000000049,2170.6348674413175,1,0,0,0,1,2,0.25,0.0,0.0,0.0,0.25,0.5,3.5,4.25,"[0, 5, 5, 4]"
188,5,0,-1.0,-1.0,9467.890000000005,-1,50.0,100.0,107,50.0,8750.0,350,717.8900000000049,2126.171446321724,1,0,0,1,1,2,0.2,0.0,0.0,0.2,0.2,0.4,3.4000000000000004,3.4399999999999977,"[0, 5, 5, 4, 3]"
189,4,200,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,400.0,8597.0,400,870.8900000000049,2185.3131823917047,0,0,1,0,1,2,0.0,0.0,0.25,0.0,0.25,0.5,4.0,1.5,"[5, 5, 4, 2]"
190,5,0,-1.0,-1.0,9467.890000000005,3,50.0,200.0,38,200.0,8603.0,600,864.8900000000049,2019.1364164645279,0,1,1,0,1,2,0.0,0.2,0.2,0.0,0.2,0.4,3.4000000000000004,2.639999999999997,"[5, 5, 4, 2, 1]"
191,6,0,-1.0,-1.0,9467.890000000005,4,50.0,200.0,139,100.0,8604.0,700,863.8900000000049,2019.1364165730201,0,1,1,0,1,3,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.5,3.6666666666666665,2.555555555555557,"[5, 5, 4, 2, 1, 5]"
192,7,0,-1.0,-1.0,9467.890000000005,5,50.0,200.0,7,50.0,8666.0,750,801.8900000000049,1969.1355996369218,0,1,1,0,2,3,0.0,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.42857142857142855,3.7142857142857144,2.204081632653061,"[5, 5, 4, 2, 1, 5, 4]"
193,8,0,-1.0,-1.0,9467.890000000005,6,50.0,200.0,137,50.0,8666.0,800,801.8900000000049,1969.1355983966832,0,1,1,0,2,4,0.0,0.125,0.125,0.0,0.25,0.5,3.875,2.109375,"[5, 5, 4, 2, 1, 5, 4, 5]"
194,9,0,-1.0,-1.0,9467.890000000005,7,50.0,200.0,33,50.0,8592.0,850,875.8900000000049,1969.8887274491851,0,2,1,0,2,4,0.0,0.2222222222222222,0.1111111111111111,0.0,0.2222222222222222,0.4444444444444444,3.5555555555555554,2.6913580246913575,"[5, 5, 4, 2, 1, 5, 4, 5, 1]"
195,10,0,-1.0,-1.0,9467.890000000005,8,50.0,200.0,31,200.0,8582.0,1050,885.8900000000049,1822.4125342714174,0,3,1,0,2,4,0.0,0.3,0.1,0.0,0.2,0.4,3.3,3.0100000000000016,"[5, 5, 4, 2, 1, 5, 4, 5, 1, 1]"
196,11,0,-1.0,-1.0,9467.890000000005,9,50.0,200.0,136,50.0,8580.0,1100,887.8900000000049,1822.4125344270556,0,3,1,0,2,5,0.0,0.2727272727272727,0.09090909090909091,0.0,0.18181818181818182,0.45454545454545453,3.454545454545454,2.9752066115702505,"[5, 5, 4, 2, 1, 5, 4, 5, 1, 1, 5]"
197,12,0,-1.0,-1.0,9467.890000000005,10,50.0,200.0,108,50.0,8584.0,1150,883.8900000000049,1822.8476907488296,1,3,1,0,2,5,0.08333333333333333,0.25,0.08333333333333333,0.0,0.16666666666666666,0.4166666666666667,3.166666666666667,3.6388888888888875,"[5, 5, 4, 2, 1, 5, 4, 5, 1, 1, 5, 0]"
198,13,0,-1.0,-1.0,9467.890000000005,11,50.0,200.0,107,50.0,8803.0,1200,664.8900000000049,1818.3605645910675,1,3,1,1,2,5,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.38461538461538464,3.153846153846154,3.3609467455621314,"[5, 5, 4, 2, 1, 5, 4, 5, 1, 1, 5, 0, 3]"
199,14,0,-1.0,-1.0,9467.890000000005,12,50.0,200.0,116,100.0,8806.0,1300,661.8900000000049,1818.6274741429713,2,3,1,1,2,5,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.35714285714285715,2.928571428571429,3.7806122448979576,"[5, 5, 4, 2, 1, 5, 4, 5, 1, 1, 5, 0, 3, 0]"
200,15,0,-1.0,-1.0,9467.890000000005,13,50.0,200.0,105,50.0,8651.0,1350,816.8900000000049,1799.070627691211,2,3,2,1,2,5,0.13333333333333333,0.2,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.3333333333333333,2.8666666666666667,3.582222222222221,"[5, 5, 4, 2, 1, 5, 4, 5, 1, 1, 5, 0, 3, 0, 2]"
201,16,0,-1.0,-1.0,9467.890000000005,14,50.0,200.0,119,50.0,8696.0,1400,771.8900000000049,1817.450000159612,3,3,2,1,2,5,0.1875,0.1875,0.125,0.0625,0.125,0.3125,2.6875,3.83984375,"[5, 5, 4, 2, 1, 5, 4, 5, 1, 1, 5, 0, 3, 0, 2, 0]"
202,17,0,-1.0,-1.0,9467.890000000005,15,50.0,200.0,106,100.0,8760.0,1500,707.8900000000049,1817.4500001597096,3,3,3,1,2,5,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.058823529411764705,0.11764705882352941,0.29411764705882354,2.6470588235294117,3.6401384083045,"[5, 5, 4, 2, 1, 5, 4, 5, 1, 1, 5, 0, 3, 0, 2, 0, 2]"
203,18,0,-1.0,-1.0,9467.890000000005,-1,50.0,200.0,113,50.0,8835.0,1550,632.8900000000049,1817.450000159674,4,3,3,1,2,5,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.05555555555555555,0.1111111111111111,0.2777777777777778,2.5,3.8055555555555554,"[5, 5, 4, 2, 1, 5, 4, 5, 1, 1, 5, 0, 3, 0, 2, 0, 2, 0]"
204,4,200,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,400.0,8624.0,400,843.8900000000049,2186.2315814111735,0,0,2,0,2,0,0.0,0.0,0.5,0.0,0.5,0.0,3.0,1.0,"[2, 4, 4, 2]"
205,5,0,-1.0,-1.0,9467.890000000005,3,50.0,200.0,38,200.0,8688.0,600,779.8900000000049,2023.334543349374,0,1,2,0,2,0,0.0,0.2,0.4,0.0,0.4,0.0,2.6,1.4400000000000004,"[2, 4, 4, 2, 1]"
206,6,0,-1.0,-1.0,9467.890000000005,-1,50.0,200.0,142,50.0,8688.0,650,779.8900000000049,2023.3345438057468,0,1,2,0,2,1,0.0,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,3.0,2.0,"[2, 4, 4, 2, 1, 5]"
207,4,400,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,750.0,8612.0,750,855.8900000000049,2140.0295477873933,0,0,1,1,2,0,0.0,0.0,0.25,0.25,0.5,0.0,3.25,0.6875,"[2, 4, 3, 4]"
208,5,0,-1.0,-1.0,9467.890000000005,3,50.0,400.0,94,400.0,8618.0,1150,849.8900000000049,2140.0295483131204,0,0,1,2,2,0,0.0,0.0,0.2,0.4,0.4,0.0,3.2,0.5599999999999987,"[2, 4, 3, 4, 3]"
209,6,0,-1.0,-1.0,9467.890000000005,4,50.0,400.0,38,200.0,8692.0,1350,775.8900000000049,2010.3055942252797,0,1,1,2,2,0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,2.833333333333333,1.1388888888888893,"[2, 4, 3, 4, 3, 1]"
210,7,0,-1.0,-1.0,9467.890000000005,5,50.0,400.0,33,50.0,8606.0,1400,861.8900000000049,2007.0296087776442,0,2,1,2,2,0,0.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,2.571428571428571,1.3877551020408179,"[2, 4, 3, 4, 3, 1, 1]"
211,8,0,-1.0,-1.0,9467.890000000005,6,50.0,400.0,31,200.0,8611.0,1600,856.8900000000049,1867.3108235130835,0,3,1,2,2,0,0.0,0.375,0.125,0.25,0.25,0.0,2.375,1.484375,"[2, 4, 3, 4, 3, 1, 1, 1]"
212,9,0,-1.0,-1.0,9467.890000000005,-1,50.0,400.0,50,50.0,8616.0,1650,851.8900000000049,1864.4431031208637,0,3,1,2,3,0,0.0,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.0,2.5555555555555554,1.5802469135802477,"[2, 4, 3, 4, 3, 1, 1, 1, 4]"
213,4,100,-1.0,-1.0,9467.890000000005,-1,0.0,0.0,0,300.0,8638.0,300,829.8900000000049,2150.202944131556,0,2,1,0,0,1,0.0,0.5,0.25,0.0,0.0,0.25,2.25,2.6875,"[5, 1, 1, 2]"
214,4,800,-1.0,-1.0,9467.890000000005,-1,0.0,0.0,0,1100.0,8590.0,1100,877.8900000000049,2206.730634776653,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.75,0.25,4.25,0.1875,"[4, 5, 4, 4]"
215,4,100,-1.0,-1.0,9467.890000000005,-1,0.0,0.0,0,400.0,8581.0,400,886.8900000000049,2184.6344883367506,1,0,1,0,0,2,0.25,0.0,0.25,0.0,0.0,0.5,3.0,4.5,"[5, 5, 2, 0]"
216,4,800,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,1000.0,8679.0,1000,788.8900000000049,2199.2511024543155,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.75,0.25,4.25,0.1875,"[4, 4, 5, 4]"
217,5,0,-1.0,-1.0,9467.890000000005,3,50.0,800.0,38,200.0,8673.0,1200,794.8900000000049,2019.7664954951315,0,1,0,0,3,1,0.0,0.2,0.0,0.0,0.6,0.2,3.6,1.839999999999998,"[4, 4, 5, 4, 1]"
218,6,0,-1.0,-1.0,9467.890000000005,4,50.0,800.0,138,50.0,8673.0,1250,794.8900000000049,2019.7664805621826,0,1,0,0,3,2,0.0,0.16666666666666666,0.0,0.0,0.5,0.3333333333333333,3.833333333333333,1.8055555555555571,"[4, 4, 5, 4, 1, 5]"
219,7,0,-1.0,-1.0,9467.890000000005,5,50.0,800.0,142,50.0,8671.0,1300,796.8900000000049,2019.8874384814508,0,1,0,0,3,3,0.0,0.14285714285714285,0.0,0.0,0.42857142857142855,0.42857142857142855,4.0,1.7142857142857153,"[4, 4, 5, 4, 1, 5, 5]"
220,8,0,-1.0,-1.0,9467.890000000005,6,50.0,800.0,107,50.0,8921.0,1350,546.8900000000049,2017.3988932653237,0,1,0,1,3,3,0.0,0.125,0.0,0.125,0.375,0.375,3.875,1.609375,"[4, 4, 5, 4, 1, 5, 5, 3]"
221,9,0,-1.0,-1.0,9467.890000000005,7,50.0,800.0,141,200.0,8894.0,1550,573.8900000000049,2017.4576527685426,0,1,0,1,3,4,0.0,0.1111111111111111,0.0,0.1111111111111111,0.3333333333333333,0.4444444444444444,4.0,1.5555555555555571,"[4, 4, 5, 4, 1, 5, 5, 3, 5]"
222,10,0,-1.0,-1.0,9467.890000000005,-1,50.0,800.0,139,100.0,8895.0,1650,572.8900000000049,2017.4541929433303,0,1,0,1,3,5,0.0,0.1,0.0,0.1,0.3,0.5,4.1,1.490000000000002,"[4, 4, 5, 4, 1, 5, 5, 3, 5, 5]"
223,4,200,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,350.0,8632.0,350,835.8900000000049,2131.9842447709016,0,1,0,0,2,1,0.0,0.25,0.0,0.0,0.5,0.25,3.5,2.25,"[4, 1, 4, 5]"
224,5,0,-1.0,-1.0,9467.890000000005,-1,50.0,200.0,38,200.0,8761.0,550,706.8900000000049,1969.4646798731308,0,2,0,0,2,1,0.0,0.4,0.0,0.0,0.4,0.2,3.0,2.8000000000000007,"[4, 1, 4, 5, 1]"
225,4,400,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,750.0,8545.0,750,922.8900000000049,2179.4812477288083,0,0,1,2,1,0,0.0,0.0,0.25,0.5,0.25,0.0,3.0,0.5,"[3, 4, 3, 2]"
226,5,0,-1.0,-1.0,9467.890000000005,3,50.0,400.0,38,200.0,8585.0,950,882.8900000000049,2023.413484383573,0,1,1,2,1,0,0.0,0.2,0.2,0.4,0.2,0.0,2.6000000000000005,1.0399999999999974,"[3, 4, 3, 2, 1]"
227,6,0,-1.0,-1.0,9467.890000000005,4,50.0,400.0,9,50.0,8613.0,1000,854.8900000000049,1973.4162300144544,0,1,1,2,2,0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,2.833333333333333,1.1388888888888893,"[3, 4, 3, 2, 1, 4]"
228,7,0,-1.0,-1.0,9467.890000000005,-1,50.0,400.0,142,50.0,8613.0,1050,854.8900000000049,1973.4162312894168,0,1,1,2,2,1,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.14285714285714285,3.1428571428571423,1.5510204081632661,"[3, 4, 3, 2, 1, 4, 5]"
229,4,50,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,200.0,8605.0,200,862.8900000000049,2178.004101403284,0,0,2,1,0,1,0.0,0.0,0.5,0.25,0.0,0.25,3.0,1.5,"[5, 2, 2, 3]"
230,5,0,-1.0,-1.0,9467.890000000005,3,50.0,200.0,38,200.0,8683.0,400,784.8900000000049,2024.1095804728252,0,1,2,1,0,1,0.0,0.2,0.4,0.2,0.0,0.2,2.6,1.839999999999999,"[5, 2, 2, 3, 1]"
231,6,0,-1.0,-1.0,9467.890000000005,4,50.0,200.0,107,50.0,8599.0,450,868.8900000000049,2013.1830505993366,0,1,2,2,0,1,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,2.6666666666666665,1.5555555555555554,"[5, 2, 2, 3, 1, 3]"
232,7,0,-1.0,-1.0,9467.890000000005,-1,50.0,200.0,7,50.0,8677.0,500,790.8900000000049,1963.3520411562095,0,1,2,2,1,1,0.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,2.8571428571428568,1.5510204081632661,"[5, 2, 2, 3, 1, 3, 4]"
233,4,200,-1.0,-1.0,9467.890000000005,-1,0.0,0.0,0,500.0,8554.0,500,913.8900000000049,2176.401758928491,1,0,0,1,1,1,0.25,0.0,0.0,0.25,0.25,0.25,3.0,3.5,"[4, 5, 0, 3]"
234,4,200,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,700.0,8713.0,700,754.8900000000049,2017.723661169402,0,1,1,0,2,0,0.0,0.25,0.25,0.0,0.5,0.0,2.75,1.6875,"[4, 2, 4, 1]"
235,5,0,-1.0,-1.0,9467.890000000005,3,50.0,200.0,142,50.0,8713.0,750,754.8900000000049,2017.7061874891301,0,1,1,0,2,1,0.0,0.2,0.2,0.0,0.4,0.2,3.2,2.1599999999999984,"[4, 2, 4, 1, 5]"
236,6,0,-1.0,-1.0,9467.890000000005,4,50.0,200.0,42,50.0,8706.0,800,761.8900000000049,2013.9346781963532,0,2,1,0,2,1,0.0,0.3333333333333333,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,2.833333333333333,2.472222222222223,"[4, 2, 4, 1, 5, 1]"
237,7,0,-1.0,-1.0,9467.890000000005,5,50.0,200.0,107,50.0,8772.0,850,695.8900000000049,2014.4952659246935,0,2,1,1,2,1,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,2.8571428571428568,2.1224489795918373,"[4, 2, 4, 1, 5, 1, 3]"
238,8,0,-1.0,-1.0,9467.890000000005,6,50.0,200.0,119,50.0,9000.0,900,467.8900000000049,2014.9140697919895,1,2,1,1,2,1,0.125,0.25,0.125,0.125,0.25,0.125,2.5,2.75,"[4, 2, 4, 1, 5, 1, 3, 0]"
239,9,0,-1.0,-1.0,9467.890000000005,7,50.0,200.0,9,50.0,9019.0,950,448.8900000000049,1964.9140692660271,1,2,1,1,3,1,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.1111111111111111,2.666666666666666,2.6666666666666705,"[4, 2, 4, 1, 5, 1, 3, 0, 4]"
240,10,0,-1.0,-1.0,9467.890000000005,-1,50.0,200.0,116,100.0,8998.0,1050,469.8900000000049,1961.4602035977232,2,2,1,1,3,1,0.2,0.2,0.1,0.1,0.3,0.1,2.4,3.040000000000001,"[4, 2, 4, 1, 5, 1, 3, 0, 4, 0]"
241,4,100,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,300.0,8583.0,300,884.8900000000049,2178.484101223354,2,2,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.25,"[1, 0, 0, 1]"
242,5,0,-1.0,-1.0,9467.890000000005,3,50.0,100.0,107,50.0,8611.0,350,856.8900000000049,2157.898914279865,2,2,0,1,0,0,0.4,0.4,0.0,0.2,0.0,0.0,1.0,1.2000000000000002,"[1, 0, 0, 1, 3]"
243,6,0,-1.0,-1.0,9467.890000000005,4,50.0,200.0,38,200.0,8726.0,550,741.8900000000049,2012.6037290111033,2,3,0,1,0,0,0.3333333333333333,0.5,0.0,0.16666666666666666,0.0,0.0,1.0,1.0,"[1, 0, 0, 1, 3, 1]"
244,7,0,-1.0,-1.0,9467.890000000005,5,50.0,200.0,108,50.0,8738.0,600,729.8900000000049,2012.4286535554452,3,3,0,1,0,0,0.42857142857142855,0.42857142857142855,0.0,0.14285714285714285,0.0,0.0,0.8571428571428571,0.9795918367346939,"[1, 0, 0, 1, 3, 1, 0]"
245,8,0,-1.0,-1.0,9467.890000000005,6,50.0,200.0,119,50.0,9088.0,650,379.8900000000049,2012.5788720093763,4,3,0,1,0,0,0.5,0.375,0.0,0.125,0.0,0.0,0.75,0.9375,"[1, 0, 0, 1, 3, 1, 0, 0]"
246,9,0,-1.0,-1.0,9467.890000000005,7,50.0,200.0,116,100.0,9131.0,750,336.8900000000049,2014.0822291242698,5,3,0,1,0,0,0.5555555555555556,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0,0.6666666666666666,0.8888888888888888,"[1, 0, 0, 1, 3, 1, 0, 0, 0]"
247,10,0,-1.0,-1.0,9467.890000000005,-1,50.0,200.0,105,50.0,8824.0,800,643.8900000000049,2012.4413454470766,5,3,1,1,0,0,0.5,0.3,0.1,0.1,0.0,0.0,0.8,0.96,"[1, 0, 0, 1, 3, 1, 0, 0, 0, 2]"
248,4,400,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,700.0,8486.0,700,981.8900000000049,2154.05595952988,0,0,2,1,0,1,0.0,0.0,0.5,0.25,0.0,0.25,3.0,1.5,"[3, 2, 5, 2]"
249,5,0,-1.0,-1.0,9467.890000000005,-1,50.0,400.0,107,50.0,8507.0,750,960.8900000000049,2122.3446826604813,0,0,2,2,0,1,0.0,0.0,0.4,0.4,0.0,0.2,3.0,1.1999999999999993,"[3, 2, 5, 2, 3]"
250,4,200,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,400.0,8642.0,400,825.8900000000049,2185.28910308094,0,0,0,0,2,2,0.0,0.0,0.0,0.0,0.5,0.5,4.5,0.25,"[4, 4, 5, 5]"
251,5,0,-1.0,-1.0,9467.890000000005,3,50.0,200.0,38,200.0,8759.0,600,708.8900000000049,2013.0529787580747,0,1,0,0,2,2,0.0,0.2,0.0,0.0,0.4,0.4,3.8,2.160000000000002,"[4, 4, 5, 5, 1]"
252,6,0,-1.0,-1.0,9467.890000000005,4,50.0,200.0,141,200.0,8759.0,800,708.8900000000049,2013.0529785676656,0,1,0,0,2,3,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.5,4.0,2.0,"[4, 4, 5, 5, 1, 5]"
253,7,0,-1.0,-1.0,9467.890000000005,5,50.0,200.0,138,50.0,8759.0,850,708.8900000000049,2013.0529786643158,0,1,0,0,2,4,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.5714285714285714,4.142857142857142,1.8367346938775562,"[4, 4, 5, 5, 1, 5, 5]"
254,8,0,-1.0,-1.0,9467.890000000005,6,50.0,200.0,137,50.0,8759.0,900,708.8900000000049,2013.0529787762355,0,1,0,0,2,5,0.0,0.125,0.0,0.0,0.25,0.625,4.25,1.6875,"[4, 4, 5, 5, 1, 5, 5, 5]"
255,9,0,-1.0,-1.0,9467.890000000005,-1,50.0,200.0,7,50.0,8786.0,950,681.8900000000049,1963.6239941462045,0,1,0,0,3,5,0.0,0.1111111111111111,0.0,0.0,0.3333333333333333,0.5555555555555556,4.222222222222222,1.5061728395061706,"[4, 4, 5, 5, 1, 5, 5, 5, 4]"
256,4,200,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,350.0,8571.0,350,896.8900000000049,2187.1122468633725,2,1,1,0,0,0,0.5,0.25,0.25,0.0,0.0,0.0,0.75,0.6875,"[0, 0, 1, 2]"
257,5,0,-1.0,-1.0,9467.890000000005,3,50.0,200.0,38,200.0,8699.0,550,768.8900000000049,2017.1515668309207,2,2,1,0,0,0,0.4,0.4,0.2,0.0,0.0,0.0,0.8,0.56,"[0, 0, 1, 2, 1]"
258,6,0,-1.0,-1.0,9467.890000000005,4,50.0,200.0,107,50.0,8688.0,600,779.8900000000049,2012.3396375759135,2,2,1,1,0,0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,1.1666666666666665,1.1388888888888893,"[0, 0, 1, 2, 1, 3]"
259,7,0,-1.0,-1.0,9467.890000000005,5,50.0,200.0,33,50.0,8802.0,650,665.8900000000049,2022.2234505581077,2,3,1,1,0,0,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0.0,1.1428571428571428,0.9795918367346939,"[0, 0, 1, 2, 1, 3, 1]"
260,8,0,-1.0,-1.0,9467.890000000005,6,50.0,200.0,31,200.0,8789.0,850,678.8900000000049,1868.0643410496416,2,4,1,1,0,0,0.25,0.5,0.125,0.125,0.0,0.0,1.125,0.859375,"[0, 0, 1, 2, 1, 3, 1, 1]"
261,9,0,-1.0,-1.0,9467.890000000005,7,50.0,200.0,142,50.0,8787.0,900,680.8900000000049,1868.0924626566884,2,4,1,1,0,1,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,1.5555555555555556,2.246913580246913,"[0, 0, 1, 2, 1, 3, 1, 1, 5]"
262,10,0,-1.0,-1.0,9467.890000000005,8,50.0,200.0,138,50.0,8787.0,950,680.8900000000049,1868.0920957732462,2,4,1,1,0,2,0.2,0.4,0.1,0.1,0.0,0.2,1.9000000000000001,3.09,"[0, 0, 1, 2, 1, 3, 1, 1, 5, 5]"
263,11,0,-1.0,-1.0,9467.890000000005,9,50.0,200.0,141,200.0,8789.0,1150,678.8900000000049,1868.1186000935159,2,4,1,1,0,3,0.18181818181818182,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.0,0.2727272727272727,2.1818181818181817,3.6033057851239674,"[0, 0, 1, 2, 1, 3, 1, 1, 5, 5, 5]"
264,12,0,-1.0,-1.0,9467.890000000005,-1,50.0,200.0,137,50.0,8791.0,1200,676.8900000000049,1868.1218694126974,2,4,1,1,0,4,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.3333333333333333,2.4166666666666665,3.9097222222222214,"[0, 0, 1, 2, 1, 3, 1, 1, 5, 5, 5, 5]"
265,4,400,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,750.0,8660.0,750,807.8900000000049,2165.515086882855,0,1,2,0,1,0,0.0,0.25,0.5,0.0,0.25,0.0,2.25,1.1875,"[4, 2, 2, 1]"
266,5,0,-1.0,-1.0,9467.890000000005,-1,50.0,400.0,138,50.0,8660.0,800,807.8900000000049,2165.516389008656,0,1,2,0,1,1,0.0,0.2,0.4,0.0,0.2,0.2,2.8,2.160000000000001,"[4, 2, 2, 1, 5]"
267,4,200,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,400.0,8550.0,400,917.8900000000049,2175.6022516766675,1,0,1,0,0,2,0.25,0.0,0.25,0.0,0.0,0.5,3.0,4.5,"[5, 0, 5, 2]"
268,5,0,-1.0,-1.0,9467.890000000005,3,50.0,200.0,38,200.0,8601.0,600,866.8900000000049,2019.191821117416,1,1,1,0,0,2,0.2,0.2,0.2,0.0,0.0,0.4,2.6,4.239999999999999,"[5, 0, 5, 2, 1]"
269,6,0,-1.0,-1.0,9467.890000000005,4,50.0,200.0,142,50.0,8601.0,650,866.8900000000049,2019.191822191924,1,1,1,0,0,3,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.5,3.0,4.333333333333334,"[5, 0, 5, 2, 1, 5]"
270,7,0,-1.0,-1.0,9467.890000000005,5,50.0,200.0,138,50.0,8601.0,700,866.8900000000049,2019.1918236399247,1,1,1,0,0,4,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.5714285714285714,3.285714285714285,4.204081632653063,"[5, 0, 5, 2, 1, 5, 5]"
271,8,0,-1.0,-1.0,9467.890000000005,6,50.0,200.0,141,200.0,8601.0,900,866.8900000000049,2019.191825404708,1,1,1,0,0,5,0.125,0.125,0.125,0.0,0.0,0.625,3.5,4.0,"[5, 0, 5, 2, 1, 5, 5, 5]"
272,9,0,-1.0,-1.0,9467.890000000005,7,50.0,200.0,137,50.0,8601.0,950,866.8900000000049,2019.1918221459541,1,1,1,0,0,6,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.6666666666666666,3.6666666666666665,3.7777777777777786,"[5, 0, 5, 2, 1, 5, 5, 5, 5]"
273,10,0,-1.0,-1.0,9467.890000000005,-1,50.0,200.0,139,100.0,8601.0,1050,866.8900000000049,2019.1918228119907,1,1,1,0,0,7,0.1,0.1,0.1,0.0,0.0,0.7,3.8,3.5600000000000005,"[5, 0, 5, 2, 1, 5, 5, 5, 5, 5]"
274,4,200,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,400.0,8582.0,400,885.8900000000049,2182.9485756699,0,0,0,1,2,1,0.0,0.0,0.0,0.25,0.5,0.25,4.0,0.5,"[4, 4, 5, 3]"
275,5,0,-1.0,-1.0,9467.890000000005,3,50.0,200.0,107,50.0,8724.0,450,743.8900000000049,2147.9620602684845,0,0,0,2,2,1,0.0,0.0,0.0,0.4,0.4,0.2,3.8000000000000003,0.5599999999999987,"[4, 4, 5, 3, 3]"
276,6,0,-1.0,-1.0,9467.890000000005,4,50.0,200.0,142,50.0,8723.0,500,744.8900000000049,2147.9977412236494,0,0,0,2,2,2,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.9999999999999996,0.6666666666666679,"[4, 4, 5, 3, 3, 5]"
277,7,0,-1.0,-1.0,9467.890000000005,5,50.0,200.0,108,50.0,8883.0,550,584.8900000000049,2150.5485274716075,1,0,0,2,2,2,0.14285714285714285,0.0,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,3.4285714285714284,2.5306122448979593,"[4, 4, 5, 3, 3, 5, 0]"
278,8,0,-1.0,-1.0,9467.890000000005,6,50.0,200.0,90,100.0,8882.0,650,585.8900000000049,2147.5650390612163,1,0,0,3,2,2,0.125,0.0,0.0,0.375,0.25,0.25,3.375,2.234375,"[4, 4, 5, 3, 3, 5, 0, 3]"
279,9,0,-1.0,-1.0,9467.890000000005,7,50.0,200.0,116,100.0,8871.0,750,596.8900000000049,2142.67382020489,2,0,0,3,2,2,0.2222222222222222,0.0,0.0,0.3333333333333333,0.2222222222222222,0.2222222222222222,3.0,3.1111111111111107,"[4, 4, 5, 3, 3, 5, 0, 3, 0]"
