index,Total Line Failures,Maximum failed line capacity,Load shed from previous step,Difference in Load Shed,Load,Steady State,Capacity of Failed Ones,Capacity of Failed Ones 2,Failed Line Index,Capacity of Failed One,Time of Failure Event,Accumulation of Failed Capacities,Demand-Loadshed Difference,Generation,Region 0 Failures,Region 1 Failures,Region 2 Failures,Region 3 Failures,Region 4 Failures,Region 5 Failures,Region 0 Topological Factor,Region 1 Topological Factor,Region 2 Topological Factor,Region 3 Topological Factor,Region 4 Topological Factor,Region 5 Topological Factor,Mean of T,Variance of T,Region of Failure
210,2,100,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,150.0,6142.0,150,834.340000000001,2118.092455707641,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.25,"[0, 1]"
211,3,0,-1.0,-1.0,6976.340000000001,3,50.0,100.0,90,100.0,6145.0,250,831.340000000001,2116.073854296445,1,1,0,1,0,0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,1.3333333333333333,1.5555555555555558,"[0, 1, 3]"
212,4,0,-1.0,-1.0,6976.340000000001,-1,50.0,100.0,137,50.0,6145.0,300,831.340000000001,2116.227737159124,1,1,0,1,0,1,0.25,0.25,0.0,0.25,0.0,0.25,2.25,3.6875,"[0, 1, 3, 5]"
213,2,100,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,200.0,6137.0,200,839.340000000001,2066.863625994525,1,0,0,0,0,1,0.5,0.0,0.0,0.0,0.0,0.5,2.5,6.25,"[5, 0]"
214,3,0,-1.0,-1.0,6976.340000000001,3,100.0,200.0,38,200.0,6166.0,400,810.340000000001,2004.0451881268564,1,1,0,0,0,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.9999999999999998,4.666666666666667,"[5, 0, 1]"
215,4,0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,109,50.0,6160.0,450,816.340000000001,1964.9463420931306,1,2,0,0,0,1,0.25,0.5,0.0,0.0,0.0,0.25,1.75,3.6875,"[5, 0, 1, 1]"
216,5,0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,107,50.0,6119.0,500,857.340000000001,1918.6575652750291,1,2,0,1,0,1,0.2,0.4,0.0,0.2,0.0,0.2,2.0,3.2,"[5, 0, 1, 1, 3]"
217,2,400,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,450.0,6211.0,450,765.340000000001,2067.197428196808,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5,0.5,4.5,0.25,"[4, 5]"
218,3,0,-1.0,-1.0,6976.340000000001,-1,50.0,400.0,138,50.0,6211.0,500,765.340000000001,2067.1981627523824,0,0,0,0,1,2,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,4.666666666666666,0.22222222222222499,"[4, 5, 5]"
219,2,200,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,300.0,6136.0,300,840.340000000001,2065.018333969591,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,"[5, 5]"
220,3,0,-1.0,-1.0,6976.340000000001,-1,100.0,200.0,38,200.0,6166.0,500,810.340000000001,2004.0687433555613,0,1,0,0,0,2,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,3.6666666666666665,3.5555555555555536,"[5, 5, 1]"
221,2,200,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,300.0,6144.0,300,832.340000000001,2070.170170221142,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5,0.5,4.5,0.25,"[4, 5]"
222,3,0,-1.0,-1.0,6976.340000000001,-1,100.0,200.0,38,200.0,6166.0,500,810.340000000001,2004.0723520320466,0,1,0,0,1,1,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,3.333333333333333,2.8888888888888893,"[4, 5, 1]"
223,2,200,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,250.0,6145.0,250,831.340000000001,2050.9967099809514,0,0,0,1,0,1,0.0,0.0,0.0,0.5,0.0,0.5,4.0,1.0,"[5, 3]"
224,2,800,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,850.0,6189.0,850,787.340000000001,2041.0765818133536,0,0,1,0,1,0,0.0,0.0,0.5,0.0,0.5,0.0,3.0,1.0,"[4, 2]"
225,3,0,-1.0,-1.0,6976.340000000001,-1,50.0,800.0,142,50.0,6189.0,900,787.340000000001,2042.4295214692506,0,0,1,0,1,1,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,3.6666666666666665,1.5555555555555554,"[4, 2, 5]"
226,2,100,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,150.0,6142.0,150,834.340000000001,2044.1832640117445,1,0,1,0,0,0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,"[2, 0]"
227,3,0,-1.0,-1.0,6976.340000000001,3,50.0,100.0,33,50.0,6154.0,200,822.340000000001,2073.5602972744937,1,1,1,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,0.6666666666666665,"[2, 0, 1]"
228,4,0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,38,200.0,6217.0,400,759.340000000001,1951.0696733079808,1,2,1,0,0,0,0.25,0.5,0.25,0.0,0.0,0.0,1.0,0.5,"[2, 0, 1, 1]"
229,2,50,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,100.0,6110.0,100,866.340000000001,2070.736837031087,0,1,1,0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,1.5,0.25,"[1, 2]"
230,3,0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,38,200.0,6155.0,300,821.340000000001,2009.6625148668184,0,2,1,0,0,0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.3333333333333333,0.22222222222222232,"[1, 2, 1]"
231,4,0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,33,50.0,6170.0,350,806.340000000001,1937.466132992145,0,3,1,0,0,0,0.0,0.75,0.25,0.0,0.0,0.0,1.25,0.1875,"[1, 2, 1, 1]"
232,2,200,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,300.0,6149.0,300,827.340000000001,2069.1956286739332,0,1,0,0,1,0,0.0,0.5,0.0,0.0,0.5,0.0,2.5,2.25,"[1, 4]"
233,3,0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,60,50.0,6156.0,350,820.340000000001,2089.4088896212133,0,1,0,0,2,0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,3.0,2.0,"[1, 4, 4]"
234,2,800,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,850.0,6128.0,850,848.340000000001,2150.9839044322425,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5,0.5,4.5,0.25,"[4, 5]"
235,3,0,-1.0,-1.0,6976.340000000001,3,50.0,800.0,138,50.0,6128.0,900,848.340000000001,2150.997381505404,0,0,0,0,1,2,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,4.666666666666666,0.22222222222222499,"[4, 5, 5]"
236,4,0,-1.0,-1.0,6976.340000000001,-1,50.0,800.0,139,100.0,6128.0,1000,848.340000000001,2149.5859848759787,0,0,0,0,1,3,0.0,0.0,0.0,0.0,0.25,0.75,4.75,0.1875,"[4, 5, 5, 5]"
237,2,400,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,500.0,6151.0,500,825.340000000001,2082.3079345842066,0,0,0,1,1,0,0.0,0.0,0.0,0.5,0.5,0.0,3.5,0.25,"[4, 3]"
238,3,0,-1.0,-1.0,6976.340000000001,3,100.0,400.0,38,200.0,6163.0,700,813.340000000001,2007.4806804841528,0,1,0,1,1,0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,2.6666666666666665,1.5555555555555554,"[4, 3, 1]"
239,4,0,-1.0,-1.0,6976.340000000001,4,50.0,400.0,109,50.0,6157.0,750,819.340000000001,1981.1385388956433,0,2,0,1,1,0,0.0,0.5,0.0,0.25,0.25,0.0,2.25,1.6875,"[4, 3, 1, 1]"
240,5,0,-1.0,-1.0,6976.340000000001,-1,50.0,400.0,33,50.0,6189.0,800,787.340000000001,1940.5250826668434,0,3,0,1,1,0,0.0,0.6,0.0,0.2,0.2,0.0,2.0,1.5999999999999996,"[4, 3, 1, 1, 1]"
241,2,200,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,250.0,6125.0,250,851.340000000001,2063.5383468360083,0,0,1,0,0,1,0.0,0.0,0.5,0.0,0.0,0.5,3.5,2.25,"[2, 5]"
242,3,0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,33,50.0,6138.0,300,838.340000000001,2108.9261235804843,0,1,1,0,0,1,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,2.6666666666666665,2.8888888888888875,"[2, 5, 1]"
243,4,0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,38,200.0,6134.0,500,842.340000000001,1938.9466932598293,0,2,1,0,0,1,0.0,0.5,0.25,0.0,0.0,0.25,2.25,2.6875,"[2, 5, 1, 1]"
244,2,100,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,150.0,6158.0,150,818.340000000001,2035.6790585004765,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5,0.5,4.5,0.25,"[4, 5]"
245,3,0,-1.0,-1.0,6976.340000000001,3,50.0,100.0,90,100.0,6153.0,250,823.340000000001,2033.0269045152893,0,0,0,1,1,1,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.9999999999999996,0.6666666666666679,"[4, 5, 3]"
246,4,0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,38,200.0,6157.0,450,819.340000000001,2004.4672167734445,0,1,0,1,1,1,0.0,0.25,0.0,0.25,0.25,0.25,3.25,2.1875,"[4, 5, 3, 1]"
247,5,0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,42,50.0,6196.0,500,780.340000000001,1992.8009204315724,0,2,0,1,1,1,0.0,0.4,0.0,0.2,0.2,0.2,2.8,2.5600000000000014,"[4, 5, 3, 1, 1]"
248,6,0,-1.0,-1.0,6976.340000000001,6,50.0,200.0,33,50.0,6151.0,550,825.340000000001,1956.1576729870274,0,3,0,1,1,1,0.0,0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,2.5,2.583333333333332,"[4, 5, 3, 1, 1, 1]"
249,7,0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,107,50.0,6191.0,600,785.340000000001,1904.3427218573595,0,3,0,2,1,1,0.0,0.42857142857142855,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,2.571428571428571,2.2448979591836737,"[4, 5, 3, 1, 1, 1, 3]"
250,2,200,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,300.0,6139.0,300,837.340000000001,2076.0470619898297,0,0,2,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,"[2, 2]"
251,3,0,-1.0,-1.0,6976.340000000001,3,100.0,200.0,38,200.0,6178.0,500,798.340000000001,2003.8901285020813,0,1,2,0,0,0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.6666666666666665,0.22222222222222276,"[2, 2, 1]"
252,4,0,-1.0,-1.0,6976.340000000001,4,100.0,200.0,90,100.0,6174.0,600,802.340000000001,2003.8753113177572,0,1,2,1,0,0,0.0,0.25,0.5,0.25,0.0,0.0,2.0,0.5,"[2, 2, 1, 3]"
253,5,0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,33,50.0,6175.0,650,801.340000000001,1956.9554517022182,0,2,2,1,0,0,0.0,0.4,0.4,0.2,0.0,0.0,1.8000000000000003,0.5599999999999987,"[2, 2, 1, 3, 1]"
254,2,200,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,300.0,6136.0,300,840.340000000001,2083.7621679984736,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 0]"
255,3,0,-1.0,-1.0,6976.340000000001,3,100.0,200.0,38,200.0,6170.0,500,806.340000000001,2003.9590937840292,2,1,0,0,0,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.2222222222222222,"[0, 0, 1]"
256,4,0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,33,50.0,6199.0,550,777.340000000001,1976.3526656395518,2,2,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.25,"[0, 0, 1, 1]"
257,5,0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,178,100.0,6236.0,650,740.340000000001,1967.623966546624,2,2,0,0,1,0,0.4,0.4,0.0,0.0,0.2,0.0,1.2000000000000002,2.1599999999999997,"[0, 0, 1, 1, 4]"
258,6,0,-1.0,-1.0,6976.340000000001,6,50.0,200.0,31,200.0,6241.0,850,735.340000000001,1854.0577957538696,2,3,0,0,1,0,0.3333333333333333,0.5,0.0,0.0,0.16666666666666666,0.0,1.1666666666666665,1.8055555555555558,"[0, 0, 1, 1, 4, 1]"
259,7,0,-1.0,-1.0,6976.340000000001,7,50.0,200.0,138,50.0,6241.0,900,735.340000000001,1854.0599735647836,2,3,0,0,1,1,0.2857142857142857,0.42857142857142855,0.0,0.0,0.14285714285714285,0.14285714285714285,1.7142857142857142,3.3469387755102034,"[0, 0, 1, 1, 4, 1, 5]"
260,8,0,-1.0,-1.0,6976.340000000001,8,50.0,200.0,142,50.0,6241.0,950,735.340000000001,1853.2304955137306,2,3,0,0,1,2,0.25,0.375,0.0,0.0,0.125,0.25,2.125,4.109375,"[0, 0, 1, 1, 4, 1, 5, 5]"
261,9,0,-1.0,-1.0,6976.340000000001,9,50.0,200.0,139,100.0,6241.0,1050,735.340000000001,1854.0387849449726,2,3,0,0,1,3,0.2222222222222222,0.3333333333333333,0.0,0.0,0.1111111111111111,0.3333333333333333,2.444444444444444,4.469135802469135,"[0, 0, 1, 1, 4, 1, 5, 5, 5]"
262,10,0,-1.0,-1.0,6976.340000000001,10,50.0,200.0,141,200.0,6241.0,1250,735.340000000001,1854.0332323899984,2,3,0,0,1,4,0.2,0.3,0.0,0.0,0.1,0.4,2.7,4.609999999999999,"[0, 0, 1, 1, 4, 1, 5, 5, 5, 5]"
263,11,0,-1.0,-1.0,6976.340000000001,11,50.0,200.0,137,50.0,6241.0,1300,735.340000000001,1854.023497875224,2,3,0,0,1,5,0.18181818181818182,0.2727272727272727,0.0,0.0,0.09090909090909091,0.45454545454545453,2.9090909090909087,4.62809917355372,"[0, 0, 1, 1, 4, 1, 5, 5, 5, 5, 5]"
264,12,0,-1.0,-1.0,6976.340000000001,12,50.0,200.0,136,50.0,6241.0,1350,735.340000000001,1854.0238136954704,2,3,0,0,1,6,0.16666666666666666,0.25,0.0,0.0,0.08333333333333333,0.5,3.083333333333333,4.576388888888891,"[0, 0, 1, 1, 4, 1, 5, 5, 5, 5, 5, 5]"
265,13,0,-1.0,-1.0,6976.340000000001,13,50.0,200.0,108,50.0,6232.0,1400,744.340000000001,1817.661303660545,3,3,0,0,1,6,0.23076923076923078,0.23076923076923078,0.0,0.0,0.07692307692307693,0.46153846153846156,2.8461538461538467,4.899408284023666,"[0, 0, 1, 1, 4, 1, 5, 5, 5, 5, 5, 5, 0]"
266,14,0,-1.0,-1.0,6976.340000000001,14,50.0,200.0,90,100.0,6218.0,1500,758.340000000001,1815.8238044168406,3,3,0,1,1,6,0.21428571428571427,0.21428571428571427,0.0,0.07142857142857142,0.07142857142857142,0.42857142857142855,2.8571428571428568,4.551020408163266,"[0, 0, 1, 1, 4, 1, 5, 5, 5, 5, 5, 5, 0, 3]"
267,15,0,-1.0,-1.0,6976.340000000001,15,50.0,200.0,116,100.0,6200.0,1600,776.340000000001,1817.3335378963998,4,3,0,1,1,6,0.26666666666666666,0.2,0.0,0.06666666666666667,0.06666666666666667,0.4,2.666666666666667,4.755555555555555,"[0, 0, 1, 1, 4, 1, 5, 5, 5, 5, 5, 5, 0, 3, 0]"
268,16,0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,107,50.0,6298.0,1650,678.340000000001,1771.589020386286,4,3,0,2,1,6,0.25,0.1875,0.0,0.125,0.0625,0.375,2.6875,4.46484375,"[0, 0, 1, 1, 4, 1, 5, 5, 5, 5, 5, 5, 0, 3, 0, 3]"
269,2,100,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,150.0,6167.0,150,809.340000000001,2038.371283538999,0,0,1,0,1,0,0.0,0.0,0.5,0.0,0.5,0.0,3.0,1.0,"[2, 4]"
270,3,0,-1.0,-1.0,6976.340000000001,-1,50.0,100.0,100,50.0,6154.0,200,822.340000000001,2020.994515006307,0,0,1,1,1,0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,3.0,0.6666666666666661,"[2, 4, 3]"
