index,Total Line Failures,Maximum failed line capacity,Load shed from previous step,Difference in Load Shed,Load,Steady State,Capacity of Failed Ones,Capacity of Failed Ones 2,Failed Line Index,Capacity of Failed One,Time of Failure Event,Accumulation of Failed Capacities,Demand-Loadshed Difference,Generation,Region 0 Failures,Region 1 Failures,Region 2 Failures,Region 3 Failures,Region 4 Failures,Region 5 Failures,Region 0 Topological Factor,Region 1 Topological Factor,Region 2 Topological Factor,Region 3 Topological Factor,Region 4 Topological Factor,Region 5 Topological Factor,Mean of T,Variance of T,Region of Failure
196,9,0,-1.0,-1.0,6976.340000000001,9,50.0,200.0,108,50.0,6236.0,950,740.340000000001,1834.2231675490018,1,3,0,0,0,5,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.5555555555555556,3.111111111111111,4.5432098765432105,"[5, 5, 5, 5, 1, 1, 1, 5, 0]"
197,10,0,-1.0,-1.0,6976.340000000001,10,50.0,200.0,7,50.0,6226.0,1000,750.340000000001,1806.115946286025,1,3,0,0,1,5,0.1,0.3,0.0,0.0,0.1,0.5,3.2,4.159999999999998,"[5, 5, 5, 5, 1, 1, 1, 5, 0, 4]"
198,11,0,-1.0,-1.0,6976.340000000001,11,50.0,200.0,41,100.0,6228.0,1100,748.340000000001,1782.2307843191584,1,4,0,0,1,5,0.09090909090909091,0.36363636363636365,0.0,0.0,0.09090909090909091,0.45454545454545453,3.0,4.181818181818182,"[5, 5, 5, 5, 1, 1, 1, 5, 0, 4, 1]"
199,12,0,-1.0,-1.0,6976.340000000001,12,50.0,200.0,107,50.0,6231.0,1150,745.340000000001,1694.9811093512633,1,4,0,1,1,5,0.08333333333333333,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.4166666666666667,3.0,3.833333333333334,"[5, 5, 5, 5, 1, 1, 1, 5, 0, 4, 1, 3]"
200,13,0,-1.0,-1.0,6976.340000000001,13,50.0,200.0,116,100.0,6241.0,1250,735.340000000001,1722.1992258096257,2,4,0,1,1,5,0.15384615384615385,0.3076923076923077,0.0,0.07692307692307693,0.07692307692307693,0.38461538461538464,2.769230769230769,4.17751479289941,"[5, 5, 5, 5, 1, 1, 1, 5, 0, 4, 1, 3, 0]"
201,14,0,-1.0,-1.0,6976.340000000001,14,50.0,200.0,105,50.0,6205.0,1300,771.340000000001,1627.578087422168,2,4,1,1,1,5,0.14285714285714285,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.35714285714285715,2.7142857142857144,3.9183673469387736,"[5, 5, 5, 5, 1, 1, 1, 5, 0, 4, 1, 3, 0, 2]"
202,15,0,-1.0,-1.0,6976.340000000001,15,50.0,200.0,119,50.0,6182.0,1350,794.340000000001,1817.3155206927179,3,4,1,1,1,5,0.2,0.26666666666666666,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.3333333333333333,2.533333333333333,4.115555555555554,"[5, 5, 5, 5, 1, 1, 1, 5, 0, 4, 1, 3, 0, 2, 0]"
203,16,0,-1.0,-1.0,6976.340000000001,16,50.0,200.0,106,100.0,6248.0,1450,728.340000000001,1817.3279033642457,3,4,2,1,1,5,0.1875,0.25,0.125,0.0625,0.0625,0.3125,2.5,3.875,"[5, 5, 5, 5, 1, 1, 1, 5, 0, 4, 1, 3, 0, 2, 0, 2]"
204,17,0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,110,50.0,6249.0,1500,727.340000000001,1788.4984495419528,4,4,2,1,1,5,0.23529411764705882,0.23529411764705882,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.29411764705882354,2.3529411764705883,3.9930795847750877,"[5, 5, 5, 5, 1, 1, 1, 5, 0, 4, 1, 3, 0, 2, 0, 2, 0]"
205,2,200,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,250.0,6119.0,250,857.340000000001,2080.870648231792,0,0,1,0,1,0,0.0,0.0,0.5,0.0,0.5,0.0,3.0,1.0,"[2, 4]"
206,3,0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,38,200.0,6168.0,450,808.340000000001,2008.4672540209435,0,1,1,0,1,0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,2.333333333333333,1.5555555555555571,"[2, 4, 1]"
207,4,0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,137,50.0,6168.0,500,808.340000000001,2008.4638314126928,0,1,1,0,1,1,0.0,0.25,0.25,0.0,0.25,0.25,3.0,2.5,"[2, 4, 1, 5]"
214,2,100,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,150.0,6105.0,150,871.340000000001,2059.6598144534296,0,1,0,0,0,1,0.0,0.5,0.0,0.0,0.0,0.5,3.0,4.0,"[5, 1]"
215,2,200,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,250.0,6130.0,250,846.340000000001,2043.487552675245,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5,0.5,4.5,0.25,"[4, 5]"
216,2,100,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,200.0,6128.0,200,848.340000000001,2064.9358890404815,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,"[5, 5]"
217,2,800,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,850.0,6184.0,850,792.340000000001,2110.080929440391,0,0,0,0,2,0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,"[4, 4]"
218,3,0,-1.0,-1.0,6976.340000000001,3,50.0,800.0,107,50.0,6295.0,900,681.340000000001,2100.7099799751854,0,0,0,1,2,0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,3.6666666666666665,0.2222222222222232,"[4, 4, 3]"
219,4,0,-1.0,-1.0,6976.340000000001,4,50.0,800.0,119,50.0,6289.0,950,687.340000000001,2087.3644099880103,1,0,0,1,2,0,0.25,0.0,0.0,0.25,0.5,0.0,2.75,2.6875,"[4, 4, 3, 0]"
220,5,0,-1.0,-1.0,6976.340000000001,5,50.0,800.0,116,100.0,6290.0,1050,686.340000000001,2086.1670477744315,2,0,0,1,2,0,0.4,0.0,0.0,0.2,0.4,0.0,2.2,3.3600000000000003,"[4, 4, 3, 0, 0]"
221,6,0,-1.0,-1.0,6976.340000000001,6,50.0,800.0,105,50.0,6307.0,1100,669.340000000001,2058.5273566489022,2,0,1,1,2,0,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,2.1666666666666665,2.8055555555555562,"[4, 4, 3, 0, 0, 2]"
222,7,0,-1.0,-1.0,6976.340000000001,7,50.0,800.0,38,200.0,6331.0,1300,645.340000000001,1986.3118209519057,2,1,1,1,2,0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,2.0,2.571428571428571,"[4, 4, 3, 0, 0, 2, 1]"
223,8,0,-1.0,-1.0,6976.340000000001,-1,50.0,800.0,33,50.0,6285.0,1350,691.340000000001,2008.7131040767388,2,2,1,1,2,0,0.25,0.25,0.125,0.125,0.25,0.0,1.875,2.359375,"[4, 4, 3, 0, 0, 2, 1, 1]"
224,2,200,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,250.0,6140.0,250,836.340000000001,2059.010351755731,0,1,0,0,1,0,0.0,0.5,0.0,0.0,0.5,0.0,2.5,2.25,"[4, 1]"
225,3,0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,38,200.0,6210.0,450,766.340000000001,1992.512435200822,0,2,0,0,1,0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,2.0,2.0,"[4, 1, 1]"
226,2,200,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,300.0,6144.0,300,832.340000000001,2022.382306671493,0,0,0,1,1,0,0.0,0.0,0.0,0.5,0.5,0.0,3.5,0.25,"[3, 4]"
227,3,0,-1.0,-1.0,6976.340000000001,3,100.0,200.0,38,200.0,6154.0,500,822.340000000001,2001.8940762355905,0,1,0,1,1,0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,2.6666666666666665,1.5555555555555554,"[3, 4, 1]"
228,4,0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,33,50.0,6201.0,550,775.340000000001,1934.5001118759635,0,2,0,1,1,0,0.0,0.5,0.0,0.25,0.25,0.0,2.25,1.6875,"[3, 4, 1, 1]"
229,2,50,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,100.0,6204.0,100,772.340000000001,2050.0172449475795,0,0,1,0,0,1,0.0,0.0,0.5,0.0,0.0,0.5,3.5,2.25,"[5, 2]"
230,3,0,-1.0,-1.0,6976.340000000001,3,50.0,100.0,90,100.0,6195.0,200,781.340000000001,2049.6631103749464,0,0,1,1,0,1,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,3.333333333333333,1.5555555555555554,"[5, 2, 3]"
231,4,0,-1.0,-1.0,6976.340000000001,4,50.0,100.0,7,50.0,6194.0,250,782.340000000001,2029.4578863593947,0,0,1,1,1,1,0.0,0.0,0.25,0.25,0.25,0.25,3.5,1.25,"[5, 2, 3, 4]"
232,5,0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,38,200.0,6224.0,450,752.340000000001,1948.0921006724166,0,1,1,1,1,1,0.0,0.2,0.2,0.2,0.2,0.2,3.0,2.0,"[5, 2, 3, 4, 1]"
233,2,200,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,300.0,6123.0,300,853.340000000001,2062.1430559187165,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5,0.5,4.5,0.25,"[4, 5]"
234,2,200,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,400.0,6156.0,400,820.340000000001,2046.5992402272163,0,0,1,0,1,0,0.0,0.0,0.5,0.0,0.5,0.0,3.0,1.0,"[4, 2]"
235,3,0,-1.0,-1.0,6976.340000000001,3,200.0,200.0,38,200.0,6150.0,600,826.340000000001,1974.987740684054,0,1,1,0,1,0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,2.333333333333333,1.5555555555555571,"[4, 2, 1]"
236,4,0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,33,50.0,6186.0,650,790.340000000001,1939.111760486713,0,2,1,0,1,0,0.0,0.5,0.25,0.0,0.25,0.0,2.0,1.5,"[4, 2, 1, 1]"
237,5,0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,31,200.0,6204.0,850,772.340000000001,1837.966435134063,0,3,1,0,1,0,0.0,0.6,0.2,0.0,0.2,0.0,1.8,1.3599999999999994,"[4, 2, 1, 1, 1]"
238,6,0,-1.0,-1.0,6976.340000000001,6,50.0,200.0,138,50.0,6204.0,900,772.340000000001,1838.186241052051,0,3,1,0,1,1,0.0,0.5,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,2.333333333333333,2.5555555555555562,"[4, 2, 1, 1, 1, 5]"
239,7,0,-1.0,-1.0,6976.340000000001,7,50.0,200.0,142,50.0,6204.0,950,772.340000000001,1839.1815808203116,0,3,1,0,1,2,0.0,0.42857142857142855,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,2.714285714285714,3.0612244897959187,"[4, 2, 1, 1, 1, 5, 5]"
240,8,0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,139,100.0,6204.0,1050,772.340000000001,1837.5161836168888,0,3,1,0,1,3,0.0,0.375,0.125,0.0,0.125,0.375,3.0,3.25,"[4, 2, 1, 1, 1, 5, 5, 5]"
241,2,100,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,150.0,6127.0,150,849.340000000001,2062.617338028502,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.25,"[1, 0]"
242,3,0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,38,200.0,6148.0,350,828.340000000001,1991.2296972792524,1,2,0,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.2222222222222222,"[1, 0, 1]"
243,4,0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,60,50.0,6183.0,400,793.340000000001,1995.064879595654,1,2,0,0,1,0,0.25,0.5,0.0,0.0,0.25,0.0,1.5,2.25,"[1, 0, 1, 4]"
244,5,0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,33,50.0,6207.0,450,769.340000000001,1952.4109339680817,1,3,0,0,1,0,0.2,0.6,0.0,0.0,0.2,0.0,1.4,1.8400000000000005,"[1, 0, 1, 4, 1]"
245,6,0,-1.0,-1.0,6976.340000000001,6,50.0,200.0,7,50.0,6198.0,500,778.340000000001,1920.566899078519,1,3,0,0,2,0,0.16666666666666666,0.5,0.0,0.0,0.3333333333333333,0.0,1.8333333333333333,2.4722222222222223,"[1, 0, 1, 4, 1, 4]"
246,7,0,-1.0,-1.0,6976.340000000001,7,50.0,200.0,90,100.0,6195.0,600,781.340000000001,1930.895000667644,1,3,0,1,2,0,0.14285714285714285,0.42857142857142855,0.0,0.14285714285714285,0.2857142857142857,0.0,2.0,2.2857142857142856,"[1, 0, 1, 4, 1, 4, 3]"
247,8,0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,129,50.0,6192.0,650,784.340000000001,1923.0279628373653,1,3,0,1,2,1,0.125,0.375,0.0,0.125,0.25,0.125,2.375,2.984375,"[1, 0, 1, 4, 1, 4, 3, 5]"
248,2,400,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,500.0,6125.0,500,851.340000000001,1942.5334551828798,0,0,1,1,0,0,0.0,0.0,0.5,0.5,0.0,0.0,2.5,0.25,"[3, 2]"
249,3,0,-1.0,-1.0,6976.340000000001,-1,100.0,400.0,38,200.0,6127.0,700,849.340000000001,1941.7815219108384,0,1,1,1,0,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,2.0,0.6666666666666661,"[3, 2, 1]"
250,2,200,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,300.0,6166.0,300,810.340000000001,2052.266587948981,0,0,0,0,2,0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,"[4, 4]"
251,3,0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,7,50.0,6170.0,350,806.340000000001,2030.821799752537,0,0,0,0,3,0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,"[4, 4, 4]"
252,4,0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,38,200.0,6166.0,550,810.340000000001,1911.1108811492093,0,1,0,0,3,0,0.0,0.25,0.0,0.0,0.75,0.0,3.25,1.6875,"[4, 4, 4, 1]"
253,5,0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,109,50.0,6220.0,600,756.340000000001,1865.034592316328,0,2,0,0,3,0,0.0,0.4,0.0,0.0,0.6,0.0,2.8,2.160000000000001,"[4, 4, 4, 1, 1]"
254,6,0,-1.0,-1.0,6976.340000000001,6,50.0,200.0,107,50.0,6167.0,650,809.340000000001,1838.6706106541355,0,2,0,1,3,0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.5,0.0,2.833333333333333,1.8055555555555571,"[4, 4, 4, 1, 1, 3]"
255,7,0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,33,50.0,6205.0,700,771.340000000001,1887.2299576922323,0,3,0,1,3,0,0.0,0.42857142857142855,0.0,0.14285714285714285,0.42857142857142855,0.0,2.571428571428571,1.959183673469389,"[4, 4, 4, 1, 1, 3, 1]"
256,2,200,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,250.0,6129.0,250,847.340000000001,2063.5268224262336,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 0]"
257,3,0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,9,50.0,6118.0,300,858.340000000001,2049.405849755124,2,0,0,0,1,0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,1.3333333333333333,3.5555555555555554,"[0, 0, 4]"
258,4,0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,38,200.0,6152.0,500,824.340000000001,1950.7679790578638,2,1,0,0,1,0,0.5,0.25,0.0,0.0,0.25,0.0,1.25,2.6875,"[0, 0, 4, 1]"
259,5,0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,33,50.0,6181.0,550,795.340000000001,1930.8207398656778,2,2,0,0,1,0,0.4,0.4,0.0,0.0,0.2,0.0,1.2000000000000002,2.1599999999999997,"[0, 0, 4, 1, 1]"
260,6,0,-1.0,-1.0,6976.340000000001,6,50.0,200.0,31,200.0,6226.0,750,750.340000000001,1823.5725820615155,2,3,0,0,1,0,0.3333333333333333,0.5,0.0,0.0,0.16666666666666666,0.0,1.1666666666666665,1.8055555555555558,"[0, 0, 4, 1, 1, 1]"
261,7,0,-1.0,-1.0,6976.340000000001,7,50.0,200.0,138,50.0,6226.0,800,750.340000000001,1823.7854214244194,2,3,0,0,1,1,0.2857142857142857,0.42857142857142855,0.0,0.0,0.14285714285714285,0.14285714285714285,1.7142857142857142,3.3469387755102034,"[0, 0, 4, 1, 1, 1, 5]"
262,8,0,-1.0,-1.0,6976.340000000001,8,50.0,200.0,142,50.0,6227.0,850,749.340000000001,1823.8717603626897,2,3,0,0,1,2,0.25,0.375,0.0,0.0,0.125,0.25,2.125,4.109375,"[0, 0, 4, 1, 1, 1, 5, 5]"
263,9,0,-1.0,-1.0,6976.340000000001,9,50.0,200.0,107,50.0,6261.0,900,715.340000000001,1726.281681022549,2,3,0,1,1,2,0.2222222222222222,0.3333333333333333,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,2.2222222222222223,3.728395061728394,"[0, 0, 4, 1, 1, 1, 5, 5, 3]"
264,10,0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,90,100.0,6286.0,1000,690.340000000001,1736.93465265011,2,3,0,2,1,2,0.2,0.3,0.0,0.2,0.1,0.2,2.3000000000000003,3.4099999999999984,"[0, 0, 4, 1, 1, 1, 5, 5, 3, 3]"
265,2,400,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,500.0,6221.0,500,755.340000000001,2065.370341917995,0,0,1,0,1,0,0.0,0.0,0.5,0.0,0.5,0.0,3.0,1.0,"[4, 2]"
266,3,0,-1.0,-1.0,6976.340000000001,-1,50.0,400.0,137,50.0,6221.0,550,755.340000000001,2065.3434210400897,0,0,1,0,1,1,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,3.6666666666666665,1.5555555555555554,"[4, 2, 5]"
267,2,200,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,300.0,6128.0,300,848.340000000001,2061.9240655617814,1,0,0,0,0,1,0.5,0.0,0.0,0.0,0.0,0.5,2.5,6.25,"[5, 0]"
268,3,0,-1.0,-1.0,6976.340000000001,3,100.0,200.0,38,200.0,6176.0,500,800.340000000001,2002.7884028421863,1,1,0,0,0,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.9999999999999998,4.666666666666667,"[5, 0, 1]"
269,4,0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,33,50.0,6197.0,550,779.340000000001,1949.3855671934557,1,2,0,0,0,1,0.25,0.5,0.0,0.0,0.0,0.25,1.75,3.6875,"[5, 0, 1, 1]"
270,5,0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,178,100.0,6234.0,650,742.340000000001,1942.5397111423417,1,2,0,0,1,1,0.2,0.4,0.0,0.0,0.2,0.2,2.2,3.759999999999999,"[5, 0, 1, 1, 4]"
271,6,0,-1.0,-1.0,6976.340000000001,6,50.0,200.0,31,200.0,6240.0,850,736.340000000001,1829.5601677845787,1,3,0,0,1,1,0.16666666666666666,0.5,0.0,0.0,0.16666666666666666,0.16666666666666666,1.9999999999999998,3.333333333333333,"[5, 0, 1, 1, 4, 1]"
272,7,0,-1.0,-1.0,6976.340000000001,7,50.0,200.0,138,50.0,6240.0,900,736.340000000001,1830.0519368636378,1,3,0,0,1,2,0.14285714285714285,0.42857142857142855,0.0,0.0,0.14285714285714285,0.2857142857142857,2.4285714285714284,3.9591836734693873,"[5, 0, 1, 1, 4, 1, 5]"
273,8,0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,139,100.0,6239.0,1000,737.340000000001,1827.1550503335693,1,3,0,0,1,3,0.125,0.375,0.0,0.0,0.125,0.375,2.75,4.1875,"[5, 0, 1, 1, 4, 1, 5, 5]"
274,2,50,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,100.0,6168.0,100,808.340000000001,2030.6740066734712,0,0,0,0,2,0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,"[4, 4]"
275,3,0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,38,200.0,6215.0,300,761.340000000001,1986.1661232597817,0,1,0,0,2,0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,3.0,2.0,"[4, 4, 1]"
276,4,0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,33,50.0,6220.0,350,756.340000000001,1920.5098378502878,0,2,0,0,2,0,0.0,0.5,0.0,0.0,0.5,0.0,2.5,2.25,"[4, 4, 1, 1]"
277,5,0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,31,200.0,6253.0,550,723.340000000001,1802.6650811971138,0,3,0,0,2,0,0.0,0.6,0.0,0.0,0.4,0.0,2.2,2.1599999999999993,"[4, 4, 1, 1, 1]"
278,6,0,-1.0,-1.0,6976.340000000001,6,50.0,200.0,113,50.0,6247.0,600,729.340000000001,1821.8511947896236,1,3,0,0,2,0,0.16666666666666666,0.5,0.0,0.0,0.3333333333333333,0.0,1.8333333333333333,2.4722222222222223,"[4, 4, 1, 1, 1, 0]"
279,7,0,-1.0,-1.0,6976.340000000001,7,50.0,200.0,138,50.0,6248.0,650,728.340000000001,1822.3452924089008,1,3,0,0,2,1,0.14285714285714285,0.42857142857142855,0.0,0.0,0.2857142857142857,0.14285714285714285,2.2857142857142856,3.3469387755102042,"[4, 4, 1, 1, 1, 0, 5]"
280,8,0,-1.0,-1.0,6976.340000000001,8,50.0,200.0,142,50.0,6250.0,700,726.340000000001,1824.6650653658692,1,3,0,0,2,2,0.125,0.375,0.0,0.0,0.25,0.25,2.625,3.734375,"[4, 4, 1, 1, 1, 0, 5, 5]"
281,9,0,-1.0,-1.0,6976.340000000001,9,50.0,200.0,139,100.0,6247.0,800,729.340000000001,1820.8479074061395,1,3,0,0,2,3,0.1111111111111111,0.3333333333333333,0.0,0.0,0.2222222222222222,0.3333333333333333,2.8888888888888884,3.8765432098765444,"[4, 4, 1, 1, 1, 0, 5, 5, 5]"
282,10,0,-1.0,-1.0,6976.340000000001,10,50.0,200.0,141,200.0,6243.0,1000,733.340000000001,1817.399403697449,1,3,0,0,2,4,0.1,0.3,0.0,0.0,0.2,0.4,3.1,3.889999999999999,"[4, 4, 1, 1, 1, 0, 5, 5, 5, 5]"
283,11,0,-1.0,-1.0,6976.340000000001,11,50.0,200.0,137,50.0,6249.0,1050,727.340000000001,1823.9011128009474,1,3,0,0,2,5,0.09090909090909091,0.2727272727272727,0.0,0.0,0.18181818181818182,0.45454545454545453,3.2727272727272725,3.8347107438016543,"[4, 4, 1, 1, 1, 0, 5, 5, 5, 5, 5]"
284,12,0,-1.0,-1.0,6976.340000000001,12,50.0,200.0,136,50.0,6249.0,1100,727.340000000001,1823.9342835770815,1,3,0,0,2,6,0.08333333333333333,0.25,0.0,0.0,0.16666666666666666,0.5,3.4166666666666665,3.7430555555555554,"[4, 4, 1, 1, 1, 0, 5, 5, 5, 5, 5, 5]"
285,13,0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,107,50.0,6177.0,1150,799.340000000001,1760.5335876549918,1,3,0,1,2,6,0.07692307692307693,0.23076923076923078,0.0,0.07692307692307693,0.15384615384615385,0.46153846153846156,3.384615384615385,3.467455621301772,"[4, 4, 1, 1, 1, 0, 5, 5, 5, 5, 5, 5, 3]"
286,2,100,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,150.0,6163.0,150,813.340000000001,2024.8927307888764,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5,0.5,4.5,0.25,"[4, 5]"
287,3,0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,38,200.0,6215.0,350,761.340000000001,1991.8642008426245,0,1,0,0,1,1,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,3.333333333333333,2.8888888888888893,"[4, 5, 1]"
288,4,0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,33,50.0,6242.0,400,734.340000000001,1918.5614415769544,0,2,0,0,1,1,0.0,0.5,0.0,0.0,0.25,0.25,2.75,3.1875,"[4, 5, 1, 1]"
289,2,50,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,100.0,6187.0,100,789.340000000001,2063.8020561575554,0,0,2,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,"[2, 2]"
290,3,0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,38,200.0,6219.0,300,757.340000000001,2007.7092014105015,0,1,2,0,0,0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.6666666666666665,0.22222222222222276,"[2, 2, 1]"
291,4,0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,33,50.0,6252.0,350,724.340000000001,1969.539341489102,0,2,2,0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,1.5,0.25,"[2, 2, 1, 1]"
292,5,0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,31,200.0,6239.0,550,737.340000000001,1837.3979625830023,0,3,2,0,0,0,0.0,0.6,0.4,0.0,0.0,0.0,1.4,0.24000000000000044,"[2, 2, 1, 1, 1]"
293,2,100,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,200.0,6128.0,200,848.340000000001,2061.1605637216717,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,"[5, 5]"
294,3,0,-1.0,-1.0,6976.340000000001,3,100.0,200.0,38,200.0,6175.0,400,801.340000000001,2002.0024929025285,0,1,0,0,0,2,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,3.6666666666666665,3.5555555555555536,"[5, 5, 1]"
295,4,0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,129,50.0,6172.0,450,804.340000000001,2000.1600110009445,0,1,0,0,0,3,0.0,0.25,0.0,0.0,0.0,0.75,4.0,3.0,"[5, 5, 1, 5]"
296,5,0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,7,50.0,6160.0,500,816.340000000001,1947.261111639549,0,1,0,0,1,3,0.0,0.2,0.0,0.0,0.2,0.6,4.0,2.3999999999999986,"[5, 5, 1, 5, 4]"
297,6,0,-1.0,-1.0,6976.340000000001,6,50.0,200.0,33,50.0,6189.0,550,787.340000000001,1917.2403401516317,0,2,0,0,1,3,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.5,3.5,3.25,"[5, 5, 1, 5, 4, 1]"
298,7,0,-1.0,-1.0,6976.340000000001,7,50.0,200.0,107,50.0,6122.0,600,854.340000000001,1859.6816656526303,0,2,0,1,1,3,0.0,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,3.4285714285714284,2.816326530612244,"[5, 5, 1, 5, 4, 1, 3]"
299,8,0,-1.0,-1.0,6976.340000000001,8,50.0,200.0,113,50.0,6117.0,650,859.340000000001,1881.8370468939593,1,2,0,1,1,3,0.125,0.25,0.0,0.125,0.125,0.375,3.0,3.75,"[5, 5, 1, 5, 4, 1, 3, 0]"
